183,15,155
184,15,125
185,15,156
186,15,2
187,15,79
188,15,40
189,15,157
190,15,158
191,15,159
192,15,160
193,15,161
194,16,162
195,16,163
196,16,164
197,16,165
198,16,166
199,16,167
200,17,168
201,17,169
202,17,170
203,17,171
204,17,172
205,17,173
206,17,174
207,17,175
208,17,176
209,17,177
210,17,178
211,18,179
212,18,180
213,18,181
214,18,182
215,18,183
216,18,184
217,18,41
218,18,185
219,18,186
220,18,187
221,18,188
222,18,189
223,18,190
224,18,48
225,19,191
226,19,192
227,19,193
228,19,194
229,19,195
230,19,196
231,19,14
232,20,197
233,20,198
234,20,199
235,20,126
236,20,200
237,20,141
238,20,201
239,20,202
240,20,2
241,20,203
242,21,204
243,21,205
244,21,206
245,21,207
246,21,208
247,21,209
248,21,210
249,21,211
250,21,212
251,21,213
252,21,214
253,21,215
254,21,216
255,21,217
256,21,218
257,21,219
258,21,220
259,21,221
260,21,222
261,22,223
262,22,224
263,22,225
264,22,226
265,22,227
266,22,228
267,22,14
268,22,229
269,22,229
270,22,230
271,22,231
272,22,232
273,22,177
274,22,233
275,23,234
276,23,235
277,23,236
278,23,237
279,23,165
280,23,125
281,23,156
282,23,238
283,23,102
284,23,239
285,23,240
286,23,2
287,23,241
288,24,242
289,24,243
290,24,244
291,24,245
292,24,246
293,24,247
294,24,248
295,24,249
296,24,250
297,24,251
298,25,252
299,25,76
300,25,253
301,25,32
302,25,29
303,25,254
304,25,255
305,25,40
306,25,2
307,25,256
308,26,257
309,26,258
310,26,259
311,26,260
312,26,261
313,26,262
314,26,263
315,27,264
316,27,265
317,27,266
318,27,267
319,27,268
320,27,14
321,27,269
322,27,59
323,28,270
324,28,271
325,28,272
326,28,273
327,28,274
328,28,181
329,28,275
330,28,276
331,28,277
332,28,40
333,28,156
334,28,278
335,28,279
336,28,280
337,28,65
338,28,189
339,28,281
340,28,282
341,28,283
342,28,284
343,28,285
344,29,286
345,29,287
346,29,288
347,29,289
348,29,290
349,29,152
350,29,291
351,29,292
352,29,293
353,29,294
354,29,295
355,29,2
356,29,296
357,30,297
358,30,298
359,30,299
360,30,67
361,30,70
362,30,300
363,30,301
364,30,302
365,30,40
366,30,278
367,30,103
368,30,303
369,30,283
370,30,300
371,30,304
372,30,28
373,30,67
374,30,253
375,30,32
376,30,305
377,30,306
378,30,121
379,30,307
380,30,308
381,31,309
382,31,310
383,31,311
384,31,312
385,31,313
386,31,314
387,31,315
388,31,2
389,31,316
390,32,183
391,32,317
392,32,318
393,32,319
394,32,320
395,32,321
396,32,322
397,32,323
398,32,324
399,32,325
400,33,326
401,33,327
402,33,328
403,33,329
404,33,330
405,33,331
406,33,332
407,33,333
408,33,334
409,33,335
410,33,336
411,33,337
412,33,59
413,33,14
414,33,338
415,33,339
416,33,340
417,34,341
418,34,342
419,34,343
420,34,344
421,34,345
422,34,251
423,35,298
424,35,70
425,35,346
426,35,301
427,35,70
428,35,67
429,35,347
430,35,348
431,35,278
432,35,103
433,35,349
434,35,350
435,35,2
436,35,351
437,35,352
438,36,298
439,36,353
440,36,354
441,36,355
442,36,356
443,36,357
444,36,358
445,36,359
446,36,360
447,36,361
448,36,362
449,36,363
450,36,364
451,37,365
452,37,366
453,37,367
454,37,304
455,37,368
456,38,369
457,38,238
458,38,370
459,38,371
460,38,372
461,38,28
462,38,183
463,38,373
464,38,2
465,39,374
466,39,375
467,39,40
468,39,2
469,39,69
470,39,24
471,39,48
472,39,282
473,39,376
474,39,377
475,39,80
476,39,43
477,39,378
478,39,72
479,39,255
480,39,46
481,39,272
482,39,182
483,39,379
484,39,84
485,39,304
486,39,380
487,39,381
488,39,31
489,39,84
490,39,32
491,39,48
492,40,382
493,40,83
494,40,383
495,40,84
496,40,79
497,40,384
498,40,372
499,40,385
500,40,386
501,40,28
502,40,387
503,40,2
504,40,107
505,40,388
506,40,389
507,40,255
508,40,90
509,40,36
510,40,390
511,40,69
512,41,391
513,41,392
514,41,393
515,41,394
516,41,395
517,41,396
518,41,397
519,41,398
520,41,399
521,41,400
522,41,14
523,41,401
524,41,402
525,42,403
526,42,404
527,42,405
528,42,406
529,43,407
530,43,408
531,43,409
532,43,410
533,43,396
534,43,411
535,43,412
536,43,58
537,43,413
538,43,414
539,43,59
540,44,415
541,44,416
542,44,29
543,44,79
544,44,32
545,44,36
546,44,417
547,44,165
548,44,45
549,44,67
550,44,390
551,44,182
552,44,418
553,44,388
554,44,66
555,44,48
556,45,297
557,45,419
558,45,420
559,45,421
560,45,422
561,45,3
562,45,423
563,45,2
564,45,424
565,46,425
566,46,426
567,46,188
568,46,427
569,46,428
570,46,2
571,47,429
572,47,430
573,47,431
574,47,40
575,47,432
576,47,33
577,47,2
578,47,69
579,47,29
580,47,28
581,47,32
582,47,433
583,48,434
584,48,435
585,48,436
586,48,437
587,48,438
588,48,439
589,48,345
590,49,440
591,49,441
592,49,380
593,49,442
594,49,40
595,49,443
596,49,150
597,49,383
598,49,146
599,49,2
600,50,444
601,50,445
602,50,446
603,50,447
604,50,448
605,50,449
606,50,14
607,50,450
608,50,340
609,51,451
610,51,352
611,51,452
612,52,297
613,52,2
614,52,453
615,52,454
616,53,455
617,53,456
618,53,457
619,53,458
620,53,459
621,53,460
622,53,461
623,53,255
624,53,462
625,53,69
626,53,2
627,54,463
628,54,2
629,54,464
630,54,465
631,54,121
632,54,466
633,54,467
634,54,2
635,54,40
636,54,79
637,54,468
638,54,183
639,54,469
640,54,470
641,54,471
642,55,472
643,55,2
644,55,473
645,55,474
646,55,475
647,55,375
648,55,476
649,55,38
650,55,477
651,55,478
652,55,40
653,55,479
654,55,41
655,55,480
656,55,2
657,55,481
658,55,482
659,55,431
660,55,483
661,55,484
662,55,2
663,56,485
664,56,486
665,56,121
666,56,487
667,56,488
668,56,489
669,56,490
670,56,491
671,56,492
672,56,298
673,56,493
674,56,494
675,56,301
676,57,495
677,57,496
678,57,497
679,57,498
680,57,499
681,57,500
682,57,501
683,57,502
684,57,503
685,57,125
686,57,504
687,57,2
688,57,505
689,57,506
690,57,507
691,57,508
692,57,509
693,57,510
694,58,511
695,58,453
696,58,346
697,58,183
698,58,10
699,58,3
700,58,431
701,58,512
702,58,513
703,58,514
704,58,515
705,58,516
706,58,517
707,58,518
708,58,519
709,59,520
710,59,521
711,59,522
712,59,523
713,59,524
714,59,525
715,59,165
716,59,238
717,59,526
718,59,527
719,59,2
720,59,283
721,59,10
722,60,528
723,60,529
724,60,530
725,60,531
726,60,532
727,60,2
728,60,533
729,61,534
730,61,535
731,61,90
732,61,536
733,61,537
734,61,238
735,61,40
736,61,84
737,61,79
738,61,538
739,61,539
740,61,283
741,61,2
742,62,540
743,62,541
744,62,542
745,62,410
746,62,412
747,62,58
748,62,543
749,62,336
750,62,544
751,62,545
752,62,14
753,63,297
754,63,546
755,63,547
756,63,238
757,63,40
758,63,548
759,63,79
760,63,549
761,63,550
762,63,551
763,64,552
764,64,90
765,64,553
766,64,2
767,64,146
768,64,554
769,64,555
770,64,556
771,64,557
772,64,558
773,64,559
774,64,190
775,64,560
776,64,561
777,65,562
778,65,563
779,65,564
780,65,565
781,65,245
782,65,468
783,65,28
784,65,372
785,65,566
786,65,567
787,65,121
788,65,152
789,65,568
790,65,2
791,65,75
792,66,569
793,66,570
794,66,69
795,66,549
796,66,571
797,66,188
798,66,190
799,66,28
800,66,2
801,66,47
802,66,29
803,66,572
804,67,573
805,67,574
806,67,188
807,67,575
808,67,576
809,67,505
810,67,506
811,67,385
812,67,577
813,67,514
814,67,578
815,67,2
816,67,514
817,67,579
818,67,580
819,67,581
820,67,582
821,67,583
822,67,584
823,67,585
824,67,586
825,67,587
826,67,2
827,67,588
828,67,589
829,67,579
830,67,590
831,67,591
832,67,592
833,67,593
834,67,594
835,68,595
836,68,596
837,68,169
838,68,597
839,68,598
840,68,599
841,68,600
842,68,601
843,68,602
844,68,603
845,68,604
846,68,605
847,68,606
848,68,607
849,68,608
850,68,609
851,68,610
852,68,611
853,69,612
854,69,613
855,69,614
856,69,565
857,69,245
858,69,615
859,69,616
860,69,617
861,69,2
862,69,618
863,69,619
864,69,620
865,70,621
866,70,622
867,70,623
868,70,624
869,70,625
870,70,626
871,70,627
872,70,628
873,70,629
874,70,2
875,71,630
876,71,135
877,71,555
878,71,239
879,71,67
880,71,6
881,71,40
882,71,631
883,71,2
884,71,234
885,71,238
886,71,40
887,71,632
888,72,633
889,72,403
890,72,634
891,72,346
892,72,519
893,72,635
894,72,636
895,73,637
896,73,257
897,73,638
898,73,566
899,73,639
900,73,640
901,73,549
902,73,363
903,73,641
904,73,642
905,73,643
906,73,644
907,74,298
908,74,285
909,74,645
910,74,2
911,74,646
912,74,647
913,74,648
914,74,156
915,74,238
916,74,303
917,74,40
918,74,107
919,74,251
920,74,649
921,74,138
922,74,650
923,74,651
924,74,652
925,74,182
926,74,274
927,74,653
928,74,418
929,74,79
930,74,278
931,74,238
932,74,40
933,74,156
934,74,276
935,74,283
936,74,2
937,74,654
938,74,655
939,74,285
940,75,656
941,75,2
942,75,657
943,75,658
944,75,659
945,75,660
946,75,661
947,75,662
948,75,663
949,75,664
950,75,141
951,75,2
952,75,665
953,75,121
954,75,666
955,75,667
956,75,668
957,75,432
958,75,669
959,75,2
960,76,670
961,76,671
962,76,29
963,76,456
964,76,672
965,76,673
966,76,32
967,76,674
968,76,527
969,76,675
970,76,2
971,77,676
972,77,677
973,77,372
974,77,44
975,77,678
976,77,679
977,77,43
978,77,271
979,77,680
980,77,681
981,77,73
982,77,682
983,77,2
984,77,107
985,77,107
986,77,84
987,77,73
988,78,683
989,78,684
990,78,685
991,78,156
992,78,686
993,78,687
994,78,688
995,78,689
996,78,690
997,78,2
998,79,691
999,79,692
1000,79,693
1001,79,694
1002,79,695
1003,79,696
1004,79,697
1005,79,698
1006,80,699
1007,80,700
1008,80,701
1009,80,702
1010,80,102
1011,80,703
1012,80,704
1013,80,705
1014,80,2
1015,81,706
1016,81,707
1017,81,708
1018,81,709
1019,81,653
1020,81,710
1021,81,711
1022,81,712
1023,81,713
1024,82,714
1025,82,570
1026,83,569
1027,83,2
1028,83,75
1029,83,715
1030,83,716
1031,83,717
1032,83,718
1033,83,531
1034,83,719
1035,83,720
1036,83,721
1037,83,432
1038,83,75
1039,83,2
1040,84,722
1041,84,388
1042,84,723
1043,84,724
1044,84,725
1045,84,726
1046,84,372
1047,84,727
1048,84,728
1049,84,461
1050,84,43
1051,84,32
1052,84,729
1053,85,730
1054,85,731
1055,85,732
1056,85,211
1057,85,733
1058,85,734
1059,85,735
1060,85,610
1061,85,736
1062,85,610
1063,85,737
1064,85,738
1065,86,739
1066,86,740
1067,86,741
1068,86,742
1069,86,14
1070,86,743
1071,86,744
1072,86,745
1073,86,746
1074,86,747
1075,87,748
1076,87,749
1077,87,750
1078,87,751
1079,87,752
1080,87,753
1081,87,754
1082,87,755
1083,87,756
1084,87,757
1085,87,758
1086,87,759
1087,87,760
1088,87,761
1089,88,762
1090,88,763
1091,88,764
1092,88,765
1093,88,766
1094,88,767
1095,88,768
1096,88,246
1097,88,769
1098,88,770
1099,88,70
1100,88,156
1101,88,238
1102,88,40
1103,88,41
1104,88,771
1105,88,772
1106,88,773
1107,88,418
1108,88,153
1109,88,774
1110,88,79
1111,89,775
1112,89,776
1113,89,777
1114,89,778
1115,89,779
1116,89,780
1117,90,781
1118,90,782
1119,90,783
1120,90,784
1121,90,785
1122,90,786
1123,90,725
1124,90,2
1125,90,24
1126,90,787
1127,90,788
1128,90,789
1129,90,418
1130,90,522
1131,90,790
1132,90,791
1133,91,792
1134,91,793
1135,91,794
1136,91,367
1137,91,795
1138,91,796
1139,91,31
1140,91,797
1141,91,798
1142,91,799
1143,92,800
1144,92,801
1145,92,802
1146,92,94
1147,92,663
1148,92,141
1149,92,506
1150,92,485
1151,92,2
1152,93,595
1153,93,803
1154,93,804
1155,93,805
1156,93,806
1157,93,807
1158,93,808
1159,93,809
1160,93,14
1161,93,597
1162,93,810
1163,93,811
1164,93,812
1165,93,813
1166,93,814
1167,93,815
1168,93,55
1169,93,741
1170,93,113
1171,93,816
1172,93,817
1173,93,818
1174,93,819
1175,93,820
1176,93,821
1177,93,822
1178,93,823
1179,93,824
1180,93,825
1181,94,826
1182,94,827
1183,94,828
1184,94,829
1185,94,830
1186,94,831
1187,94,832
1188,95,833
1189,95,834
1190,95,835
1191,95,836
1192,95,837
1193,96,838
1194,96,839
1195,96,840
1196,96,841
1197,96,744
1198,96,334
1199,96,842
1200,96,16
1201,96,338
1202,96,14
1203,96,843
1204,97,403
1205,97,844
1206,97,519
1207,97,845
1208,97,846
1209,98,847
1210,98,848
1211,98,297
1212,98,121
1213,98,849
1214,98,466
1215,98,850
1216,98,851
1217,98,852
1218,98,566
1219,98,853
1220,98,854
1221,98,2
1222,98,855
1223,99,856
1224,99,857
1225,99,858
1226,99,255
1227,99,190
1228,99,48
1229,99,859
1230,99,2
1231,100,860
1232,100,861
1233,100,862
1234,100,863
1235,100,864
1236,100,865
1237,100,866
1238,100,867
1239,101,868
1240,101,461
1241,101,43
1242,101,869
1243,101,458
1244,101,870
1245,101,32
1246,101,871
1247,101,83
1248,101,872
1249,101,553
1250,101,372
1251,101,873
1252,101,300
1253,102,874
1254,102,875
1255,102,182
1256,102,379
1257,102,876
1258,102,877
1259,102,878
1260,102,879
1261,102,69
1262,102,2
1263,102,880
1264,102,881
1265,102,882
1266,102,883
1267,102,884
1268,102,454
1269,103,885
1270,103,886
1271,103,10
1272,103,79
1273,103,84
1274,103,869
1275,103,90
1276,103,887
1277,103,888
1278,103,889
1279,103,536
1280,103,385
1281,103,40
1282,103,156
1283,103,634
1284,103,453
1285,103,890
1286,104,239
1287,104,724
1288,104,66
1289,104,2
1290,104,891
1291,104,892
1292,104,304
1293,104,121
1294,104,38
1295,104,310
1296,104,893
1297,104,181
1298,104,894
1299,104,895
1300,104,634
1301,104,156
1302,104,896
1303,104,2
1304,104,2
1305,105,897
1306,105,412
1307,105,898
1308,105,899
1309,105,900
1310,105,901
1311,105,902
1312,105,903
1313,105,904
1314,105,905
1315,105,906
1316,105,907
1317,105,169
1318,105,908
1319,106,909
1320,106,910
1321,106,911
1322,106,606
1323,106,912
1324,106,14
1325,106,913
1326,106,914
1327,106,915
1328,106,113
1329,106,916
1330,106,229
1331,106,917
1332,107,918
1333,107,919
1334,107,29
1335,107,565
1336,107,121
1337,107,188
1338,107,28
1339,107,40
1340,107,387
1341,107,920
1342,107,562
1343,107,165
1344,107,2
1345,108,921
1346,108,922
1347,108,923
1348,108,924
1349,108,925
1350,108,125
1351,108,926
1352,108,927
1353,108,928
1354,108,929
1355,108,930
1356,108,931
1357,108,932
1358,108,933
1359,108,934
1360,108,505
1361,108,372
1362,108,505
1363,108,372
1364,109,297
1365,109,935
1366,109,936
1367,109,937
1368,109,938
1369,109,939
1370,109,278
1371,109,2
1372,109,577
1373,109,940
1374,109,941
1375,109,711
1376,109,942
1377,110,943
1378,110,944
1379,110,945
1380,110,946
1381,110,947
1382,110,948
1383,111,949
1384,111,334
1385,111,16
1386,111,950
1387,111,951
1388,111,606
1389,111,605
1390,111,952
1391,111,953
1392,111,401
1393,111,14
1394,111,954
1395,111,955
1396,112,956
1397,112,957
1398,112,958
1399,112,959
1400,112,66
1401,112,652
1402,112,960
1403,112,961
1404,112,165
1405,112,41
1406,112,164
1407,112,480
1408,112,2
1409,112,70
1410,112,962
1411,112,299
1412,112,181
1413,112,963
1414,112,379
1415,112,182
1416,112,418
1417,113,964
1418,113,965
1419,113,966
1420,113,90
1421,113,889
1422,113,2
1423,113,107
1424,113,76
1425,113,967
1426,113,27
1427,113,46
1428,113,968
1429,113,969
1430,113,272
1431,113,963
1432,113,970
1433,113,653
1434,113,67
1435,114,971
1436,114,29
1437,114,972
1438,114,572
1439,114,973
1440,114,555
1441,114,2
1442,115,974
1443,115,975
1444,115,976
1445,115,889
1446,115,977
1447,115,29
1448,115,859
1449,115,978
1450,115,372
1451,115,103
1452,115,107
1453,115,727
1454,115,979
1455,116,980
1456,116,981
1457,116,107
1458,116,2
1459,116,506
1460,116,982
1461,116,983
1462,116,984
1463,116,985
1464,116,513
1465,116,721
1466,116,986
1467,117,987
1468,117,988
1469,117,989
1470,117,185
1471,117,990
1472,117,991
1473,117,992
1474,117,993
1475,118,994
1476,118,995
1477,118,996
1478,118,467
1479,118,479
1480,118,519
1481,118,997
1482,118,2
1483,119,998
1484,119,24
1485,119,253
1486,119,999
1487,119,1000
1488,119,32
1489,119,79
1490,119,40
1491,119,156
1492,119,577
1493,119,385
1494,119,519
1495,119,278
1496,119,2
1497,119,107
1498,120,1001
1499,120,177
1500,120,446
1501,120,756
1502,120,393
1503,120,1002
1504,120,1003
1505,120,397
1506,120,1004
1507,120,607
1508,120,1005
1509,120,14
1510,120,803
1511,121,1006
1512,121,121
1513,121,39
1514,121,38
1515,121,37
1516,121,67
1517,121,84
1518,121,43
1519,121,372
1520,121,238
1521,121,8
1522,121,83
1523,121,1007
1524,121,1008
1525,121,2
1526,121,1009
1527,121,1010
1528,121,1011
1529,121,767
1530,122,1012
1531,122,68
1532,122,165
1533,122,1013
1534,122,1014
1535,122,460
1536,122,1015
1537,122,304
1538,122,84
1539,122,28
1540,122,1016
1541,122,1017
1542,123,1018
1543,123,1019
1544,123,1020
1545,123,125
1546,123,506
1547,123,372
1548,123,889
1549,123,485
1550,123,2
1551,123,1021
1552,123,1022
1553,123,1023
1554,123,1024
1555,123,2
1556,123,1025
1557,123,1026
1558,123,1027
1559,123,1028
1560,123,488
1561,123,432
1562,123,1029
1563,123,1030
1564,123,90
1565,124,297
1566,124,107
1567,124,2
1568,124,1031
1569,124,1032
1570,124,121
1571,124,67
1572,124,41
1573,124,102
1574,124,372
1575,124,1033
1576,125,1034
1577,125,1035
1578,125,873
1579,125,165
1580,125,2
1581,125,70
1582,125,28
1583,125,67
1584,125,255
1585,125,889
1586,125,90
1587,125,188
1588,125,36
1589,125,40
1590,125,385
1591,125,577
1592,125,2
1593,126,1036
1594,126,1037
1595,126,1038
1596,126,555
1597,126,1039
1598,126,2
1599,126,69
1600,126,29
1601,126,253
1602,126,1040
1603,126,1041
1604,126,1042
1605,127,833
1606,127,1043
1607,127,1044
1608,127,368
1609,127,852
1610,127,1045
1611,127,1046
1612,127,1047
1613,127,1048
1614,128,1049
1615,128,121
1616,128,102
1617,128,1038
1618,128,1050
1619,128,466
1620,128,79
1621,128,2
1622,128,454
1623,129,1051
1624,129,500
1625,129,1052
1626,129,1053
1627,129,869
1628,129,2
1629,129,107
1630,129,29
1631,129,30
1632,129,32
1633,130,1054
1634,130,1055
1635,130,405
1636,130,1056
1637,130,1057
1638,130,1058
1639,131,1059
1640,131,1060
1641,131,1061
1642,131,1062
1643,131,1063
1644,131,979
1645,131,1064
1646,132,1065
1647,132,10
1648,132,1066
1649,132,2
1650,132,432
1651,132,385
1652,132,405
1653,132,1067
1654,132,1068
1655,132,1069
1656,132,38
1657,132,1070
1658,132,1071
1659,132,255
1660,132,270
1661,132,272
1662,132,1072
1663,132,1073
1664,132,1074
1665,133,391
1666,133,1075
1667,133,1076
1668,133,1077
1669,133,1078
1670,133,819
1671,133,1079
1672,133,1080
1673,133,1081
1674,134,562
1675,134,468
1676,134,103
1677,134,1082
1678,134,183
1679,134,2
1680,134,1083
1681,134,67
1682,134,28
1683,134,165
1684,134,103
1685,134,1084
1686,134,303
1687,134,156
1688,134,156
1689,134,2
1690,134,1085
1691,134,146
1692,135,1086
1693,135,10
1694,135,1087
1695,135,1088
1696,135,253
1697,135,24
1698,135,584
1699,135,311
1700,135,1089
1701,135,519
1702,135,2
1703,135,514
1704,135,1090
1705,135,296
1706,135,1091
1707,135,453
1708,135,519
1709,135,1092
1710,135,1093
1711,135,1094
1712,135,1095
1713,135,453
1714,135,518
1715,136,1096
1716,136,501
1717,136,181
1718,136,1097
1719,136,1098
1720,136,67
1721,136,156
1722,136,238
1723,136,40
1724,136,158
1725,136,2
1726,136,453
1727,136,1099
1728,137,1100
1729,137,1101
1730,137,121
1731,137,1102
1732,137,1103
1733,137,29
1734,137,28
1735,137,32
1736,137,386
1737,137,1104
1738,137,316
1739,137,2
1740,137,2
1741,138,1105
1742,138,1106
1743,138,202
1744,138,385
1745,138,1107
1746,138,1108
1747,138,352
1748,138,1109
1749,138,69
1750,138,2
1751,138,1110
1752,139,1111
1753,139,1112
1754,139,1113
1755,139,1114
1756,139,1115
1757,139,169
1758,139,1116
1759,139,1117
1760,139,608
1761,139,14
1762,140,1118
1763,140,1119
1764,140,1120
1765,140,1121
1766,140,1122
1767,140,253
1768,140,79
1769,140,418
1770,140,125
1771,140,372
1772,140,41
1773,140,185
1774,140,304
1775,140,2
1776,141,1123
1777,141,1124
1778,141,1125
1779,141,1126
1780,141,1127
1781,141,1128
1782,141,630
1783,141,1038
1784,141,1129
1785,141,1130
1786,141,1131
1787,141,890
1788,142,1132
1789,142,519
1790,142,1133
1791,142,125
1792,142,1134
1793,143,1135
1794,143,59
1795,143,169
1796,143,1136
1797,143,1137
1798,143,1138
1799,143,1139
1800,143,1140
1801,143,1141
1802,143,1142
1803,143,14
1804,144,1143
1805,144,1144
1806,144,906
1807,144,1145
1808,144,14
1809,144,1146
1810,144,804
1811,145,1147
1812,145,1148
1813,145,1149
1814,145,1150
1815,145,1151
1816,145,1152
1817,145,1153
1818,145,1154
1819,145,1155
1820,145,1156
1821,146,1157
1822,146,1158
1823,146,599
1824,146,1159
1825,146,1160
1826,146,412
1827,146,597
1828,146,1161
1829,146,1162
1830,146,1163
1831,146,1164
1832,146,401
1833,146,843
1834,146,1165
1835,147,297
1836,147,1166
1837,147,864
1838,147,1167
1839,147,165
1840,147,1168
1841,147,1169
1842,147,918
1843,147,79
1844,147,121
1845,147,1170
1846,147,1171
1847,147,102
1848,147,1172
1849,147,1173
1850,147,164
1851,147,372
1852,147,2
1853,147,920
1854,148,1174
1855,148,1175
1856,148,393
1857,148,1176
1858,148,1177
1859,148,1178
1860,148,1141
1861,148,1179
1862,148,1180
1863,148,1004
1864,148,1181
1865,148,843
1866,149,1182
1867,149,73
1868,149,1183
1869,149,153
1870,149,1184
1871,149,468
1872,149,1185
1873,149,277
1874,149,845
1875,149,1186
1876,149,1187
1877,149,878
1878,149,1188
1879,149,2
1880,149,1189
1881,150,1190
1882,150,1191
1883,150,90
1884,150,36
1885,150,889
1886,150,103
1887,150,1192
1888,150,1193
1889,150,1194
1890,150,1195
1891,150,653
1892,150,182
1893,150,41
1894,150,963
1895,150,418
1896,150,1196
1897,150,1197
1898,150,2
1899,151,1198
1900,151,743
1901,151,1199
1902,151,1200
1903,151,610
1904,151,744
1905,151,1201
1906,151,1202
1907,151,1203
1908,151,169
1909,151,393
1910,151,1204
1911,152,1205
1912,152,169
1913,152,1206
1914,152,445
1915,152,1004
1916,152,606
1917,152,1207
1918,152,1208
1919,152,1209
1920,152,1210
1921,152,1211
1922,152,221
1923,152,1212
1924,152,14
1925,153,1213
1926,153,1214
1927,153,165
1928,153,1215
1929,153,1216
1930,153,1217
1931,153,245
1932,153,1218
1933,153,253
1934,153,182
1935,153,653
1936,153,418
1937,153,181
1938,153,2
1939,153,70
1940,154,1219
1941,154,1220
1942,154,1221
1943,154,217
1944,154,806
1945,154,597
1946,154,1222
1947,154,1223
1948,154,1224
1949,154,210
1950,154,735
1951,154,1225
1952,154,14
1953,154,59
1954,154,1226
1955,154,1227
1956,154,1228
1957,154,113
1958,154,600
1959,155,1229
1960,155,1230
1961,155,2
1962,155,1231
1963,155,1192
1964,155,1232
1965,155,1233
1966,155,1234
1967,155,1194
1968,155,1235
1969,155,137
1970,155,1236
1971,155,1097
1972,155,1008
1973,155,418
1974,155,379
1975,155,1237
1976,155,1238
1977,155,1239
1978,155,1240
1979,155,1241
1980,155,1098
1981,155,1242
1982,155,1183
1983,155,270
1984,155,275
1985,155,970
1986,155,181
1987,155,468
1988,155,1243
1989,155,40
1990,155,238
1991,155,1244
1992,155,1084
1993,155,2
1994,155,1245
1995,155,1246
1996,155,1247
1997,155,1023
1998,155,1248
1999,155,1249
2000,156,1250
2001,156,1251
2002,156,640
2003,156,304
2004,156,1252
2005,156,1253
2006,156,1254
2007,157,1255
2008,157,1256
2009,157,410
2010,157,1141
2011,157,1257
2012,157,412
2013,157,1258
2014,157,1259
2015,157,336
2016,157,1260
2017,157,1261
2018,157,14
2019,158,1262
2020,158,1263
2021,158,1264
2022,158,1265
2023,158,31
2024,158,1238
2025,158,28
2026,158,1168
2027,159,1266
2028,159,1267
2029,159,1106
2030,159,1268
2031,159,67
2032,159,32
2033,159,121
2034,159,1269
2035,159,1270
2036,159,188
2037,159,238
2038,159,1244
2039,159,1271
2040,159,2
2041,159,1191
2042,159,1272
2043,160,1273
2044,160,1274
2045,160,536
2046,160,25
2047,160,1275
2048,160,1276
2049,160,90
2050,160,1277
2051,160,1278
2052,160,514
2053,160,513
2054,160,1279
2055,160,1280
2056,160,518
2057,160,1281
2058,160,1282
2059,161,1283
2060,161,1284
2061,161,638
2062,161,549
2063,161,1285
2064,161,1286
2065,161,1287
2066,161,1288
2067,161,1289
2068,161,1290
2069,161,1291
2070,161,1292
2071,161,1293
2072,162,1023
2073,162,1294
2074,162,1295
2075,162,863
2076,162,1296
2077,162,1297
2078,162,1298
2079,162,1299
2080,162,1300
2081,162,1301
2082,162,1302
2083,163,1303
2084,163,29
2085,163,1304
2086,163,1305
2087,163,32
2088,163,729
2089,163,183
2090,163,2
2091,163,1306
2092,163,1307
2093,163,1308
2094,163,45
2095,163,28
